feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
-0.12878889,0.050051298,-0.13883467,-0.057576817,0.02873646,0.1453026,0.066024885,-0.19738694,-0.019882096,-0.02368402,0.12055442,0.09793991,-0.07080492,0.093689814,-0.15589693,0.06063906,-0.0087795565,-0.11157365,-0.02520239,-0.0700445,-0.092117794,0.07619047,-0.11488815,0.029768337,-0.0063598254,-0.015040376,0.032464,-0.029739928,-0.031463295,0.18241213,-0.020359578,-0.015541182,0.08968481,-0.040055897,0.02066472,-0.06911983,0.010261725,0.023276068,-0.016021712,-0.0651305,-0.017772151,-0.08406068,0.025260955,0.00379797,0.08465447,-0.04358627,-0.15832795,-0.0013651937,-0.17591429,0.053453423,0.19473742,0.084398076,0.027006125,-0.15214102,-0.091318294,-0.09645404,-0.11209411,-0.062432975,-0.058928423,0.2059607,0.10049319,-0.050437354,0.1387872,0.16158558
0.037656493,0.07870735,0.10238931,0.08871983,-0.0898128,0.08113673,0.048127282,0.07213465,0.09074324,-0.18985644,-0.074448794,0.13641024,-0.12421836,-0.02496079,-0.009618739,0.008358865,-0.006928923,-0.08802979,-0.058129575,0.1496661,0.0910469,0.026717627,0.03130131,0.08295081,0.094612256,0.05135775,-0.06132036,-0.00096106034,0.106799714,-0.0072949314,0.00077146146,0.01201049,-0.047366098,0.070520364,0.0559788,-0.16755146,0.112494566,0.061423954,0.029407818,-0.0688837,0.11072594,0.066446796,-0.111228704,-0.037880167,0.020233212,-0.04757474,0.05008466,0.020932527,-0.010214928,-0.0482927,-0.04409169,-0.031235762,0.09324269,-0.057913594,0.051945962,0.036510244,0.0638644,0.16134149,-0.0037931046,-0.17471568,-0.03607582,-0.006811841,-0.067528814,0.043264616
0.0031936895,-0.019294815,-0.071641155,0.06623895,0.13558364,-0.005082368,-0.023092221,-0.04222655,-0.09030402,0.15083629,0.058322154,-0.103810534,-0.09484988,0.21415415,-0.035012834,0.033189725,-0.15164654,-0.110486604,0.027818577,-0.20953423,0.15676011,-0.046543393,-0.061908126,-0.00061797275,0.011363842,0.05633213,0.15421766,0.043849073,0.0015493976,0.15665671,-0.020037238,-0.051283583,0.027033357,-0.08229454,0.04857758,-0.2138135,0.03464022,0.054459147,-0.05872677,-0.0053847195,0.0036487163,-0.05163747,0.08412944,0.029257309,-0.105333365,0.018374974,-0.11319702,-0.078219034,-0.014437042,-0.11804781,0.033770975,0.20506382,0.22165236,-0.10370801,-0.04303242,-0.049603596,0.13915741,-0.01833449,-0.11412336,0.07852581,0.015546146,0.1025994,-0.022393666,-0.032406434
-0.016265484,0.1628506,0.06684503,0.13989504,-0.023400465,-0.11337605,0.025793405,-0.0003126473,0.009012305,-0.16604377,-0.08155274,0.15264557,-0.23857483,0.029821524,-0.033493392,0.2229635,0.07437476,-0.017577026,-0.086387835,0.065449126,-0.19064724,0.0415057,-0.063547514,0.016545514,0.090653576,-0.039515845,-0.013037039,-0.017007207,0.048996996,-0.008911809,0.07047927,-0.02932749,-0.031206643,0.15600207,0.14350292,0.016992988,0.20495257,0.13609344,-0.01490744,-0.030785091,0.053737856,-0.03240115,0.030888863,-0.21325344,-0.09963939,-0.110687055,0.09533614,-0.08548212,0.06398267,0.13846254,-0.12465206,0.024106244,-0.044744466,0.076697744,0.16831784,-0.09800231,0.16091213,0.010671882,-0.11371751,-0.04942618,-0.002941405,-0.039304357,0.103698276,-0.0117347
0.14439572,0.19249864,0.13738656,-0.044972118,-0.20337363,0.08638877,0.11809289,0.025443645,-0.013216102,-0.22153041,-0.17560692,0.10167315,-0.18640979,-0.08532727,0.18773922,0.22399229,-0.021035127,-0.05809177,0.13687496,0.044649817,0.065298855,-0.13198817,0.008849665,0.14003007,0.1445896,-0.10233132,-0.0954038,-0.12678002,0.0464099,-0.030104632,-0.05957695,0.13587639,-0.135831,0.14332028,0.14848952,-0.21084067,-0.05362832,-0.15767954,-0.07206505,0.08685282,0.1781221,0.31310546,-0.05071615,-0.050052706,-0.0997421,0.17171238,0.10406186,0.022284344,-0.007067012,0.18541563,-0.07530044,0.038173497,0.3516219,-0.12445478,0.20072277,0.051188458,-0.060868397,0.15013283,0.08859538,0.09140302,-0.17889489,0.015149286,0.021208666,-0.277736
-0.04040213,0.0013186629,0.103168555,0.2691961,-0.08391117,0.07810711,0.18562688,0.07765474,0.084958516,-0.07046902,-0.2203786,-0.12909248,-0.18221347,-0.09206108,-0.04483275,0.0316207,0.078184806,0.06870094,-0.057490032,0.10150102,-0.25897315,0.111429706,0.15218325,-0.021145746,0.083671436,-0.056050457,-0.037173245,-0.057855833,0.251077,0.14787066,0.03049981,0.08025798,-0.12104397,0.13638267,0.07550123,0.09672408,-0.09307149,0.113439634,0.09057973,0.014023369,0.14840502,0.012066882,0.011895805,-0.15238611,-0.045409817,0.07545261,0.051018704,-0.1640718,0.1612119,-0.06736777,-0.13785097,-0.07838489,0.121982835,-0.0060385135,0.13524808,0.04672639,0.23709819,0.1651375,-0.02923944,-0.15821889,-0.1576266,0.18099014,0.08946609,-0.07786555
0.14561538,0.16716672,0.1504988,0.05418575,-0.028843626,-0.02815957,0.08346314,0.07206912,-0.06216114,-0.15657997,-0.13092904,0.14801483,-0.17343475,0.014656647,0.009442412,0.26660836,0.035684776,0.012990958,0.013744678,0.17250147,-0.03546828,-0.041633565,0.016542539,0.033709396,0.09077793,-0.012207358,-0.018167136,-0.061319843,0.029423086,0.017848961,0.02489469,0.078028046,-0.08286685,0.12285404,0.01722817,-0.14277422,0.10144636,-0.02924836,-0.09364092,0.04972829,0.20204124,0.17112143,0.074535795,-0.074575014,-0.11085531,0.028248841,0.038666505,0.03272459,0.04842504,0.21036774,-0.12842062,-0.05589213,0.268045,-0.0847091,0.15501617,-0.029610898,0.08273441,0.08839011,0.04274073,0.042066723,-0.122298434,0.0076337517,-0.068632595,-0.10677614
0.0953049,-0.09962912,0.022976747,-0.16720809,-0.16561192,-0.09144767,-0.06898484,0.1271025,0.15922506,-0.03886833,-0.17664178,0.03157772,0.17827666,0.028971853,0.25877753,0.078338906,0.027803656,-0.22579017,-0.0073535186,0.046137854,-0.15547168,-0.0045363037,0.14033735,0.050301615,0.2044998,-0.09225493,0.057761256,0.008928334,-0.012250923,-0.086215846,0.08657316,-0.1607937,-0.15990913,-0.064265475,0.2724073,0.18976507,-0.042364746,0.020365426,-0.26090118,0.05269287,0.14035048,-0.01966422,-0.03569313,0.049345795,-0.26459932,0.29050732,0.11578802,-0.05325917,-0.03243224,-0.13658194,-0.07304246,-0.058555588,0.06644123,-0.016870435,0.110500865,-0.11871533,-0.11157044,-0.06622058,0.022575747,-0.045383878,-0.03058454,-0.009846269,-0.124698035,-0.004933841
0.09108227,0.16930377,0.03869975,0.16029952,-0.18584523,0.0700863,0.046867922,0.08597806,-0.041450135,-0.15018693,-0.065625645,-0.053371705,-0.15952781,-0.12534076,0.14317337,0.027371893,-0.007200281,-0.058177635,-0.1571383,0.09844163,-0.06421208,0.15657414,0.20189632,0.011559197,0.12331213,-0.067090645,-0.06323909,-0.11516158,0.2609844,-0.15644123,-0.064588696,0.083388135,-0.07460906,0.19227087,0.17011918,-0.19336301,0.1975293,-0.08756229,-0.055071235,0.02075306,0.052036088,0.19086935,-0.1893944,-0.069028944,-0.045831535,0.16166645,0.121909976,0.01708519,0.17520447,0.04387998,-0.14051712,-0.15073793,0.25902048,0.08926733,0.07337603,0.19920471,0.09245962,0.22146498,0.14518332,0.051995568,-0.05772584,-0.0022550998,0.0734554,-0.15841834
0.13752188,0.14924984,0.25269425,0.17860787,-0.105207466,0.09386597,0.07989116,0.27262333,-0.040290806,-0.19750653,-0.25747898,0.09881927,-0.22091582,-0.14406432,0.05275473,0.17687665,0.06254433,0.03589248,-0.14135717,0.13299532,-0.07406212,-0.0015669194,0.26111025,-0.102774985,0.07264595,-0.18398395,-0.18624535,-0.22492893,0.23638466,0.04557168,-0.039628033,0.19165811,-0.15782942,0.3083941,0.18715167,0.033336703,0.15988901,-0.08968516,-0.026449881,0.15682499,0.11374157,0.28312775,-0.083543755,-0.031677566,-0.09037434,-0.05903876,0.05966845,-0.07128675,0.13633431,-0.103015095,-0.05921978,0.026361177,0.21054347,-0.044920664,0.18039714,0.2329693,0.21987832,0.19675338,0.060536962,-0.21273212,-0.32998475,0.14498918,0.10556332,-0.16001727
-0.06699141,-0.04410745,0.09061032,0.15823992,-0.050926935,0.020003038,0.094284646,0.040050622,-0.0077629453,-0.20733744,-0.07972302,0.14474304,-0.07623122,-0.034905586,-0.060794808,0.124189354,-0.05753749,-0.065340504,-0.053626105,0.1448841,-0.11030118,0.034679685,0.0161933,0.043979574,0.08697952,-0.07640094,-0.09884231,0.045176648,0.20323433,-0.15048872,-0.06481732,-0.009094221,-0.16482972,0.15700011,0.12033613,-0.10132214,0.121142566,-0.007162706,-0.032745287,0.019323552,-0.0022170586,0.2496771,-0.035452724,-0.10627869,-0.049869914,0.076222114,0.10121245,0.111898646,-0.022136718,0.08773465,-0.010227275,0.08461919,0.14605482,-0.09255524,0.16020738,0.18044445,0.005356779,0.122602224,0.10607553,-0.009862962,-0.084152654,-0.06466658,0.26459372,-0.017545845
-0.045160417,-0.124650374,0.011344886,0.002819482,0.008866895,0.07632969,-0.024865517,-0.060041714,-0.0014880497,0.05288978,-0.033151403,-0.10289507,-0.23284441,0.13710211,-0.13010527,0.02870792,0.042785767,0.032984905,-0.11757821,-0.059656706,0.02929258,-0.15580124,-0.1980375,-0.1093913,-0.029481545,0.04958862,0.023401504,-0.025228454,-0.16654862,0.076229714,0.024053134,-0.13483638,-0.035249587,0.052957408,0.047357835,-0.11383638,0.08045375,0.051087987,0.07733369,-0.089259766,0.05913756,-0.08336572,0.06954632,-0.014008678,-0.030905453,-0.032832038,-0.055257935,-0.21620737,0.01517978,-0.08718716,0.10086677,0.15187305,0.007844869,-0.040472597,0.07414581,-0.03318192,0.06930338,0.052112848,-0.16170421,0.043451212,0.04167259,0.14012493,-0.021790018,0.054394037
0.1608359,0.00995858,0.05787878,0.020320162,-0.11264569,-0.022240415,-0.061109286,0.07596126,0.0018137374,0.0145288,-0.100129485,0.13629918,-0.09504371,-0.05790653,0.006750314,0.07695119,-0.17815608,-0.10706404,-0.06860649,0.084961735,-0.02020374,0.050870743,0.023761192,-0.09902582,0.0597229,0.087628126,0.0007401185,0.015658977,0.011764037,0.05000777,-0.10901448,-0.032357726,-0.12362505,0.08981356,0.10304718,-0.031165672,0.14666077,-0.104544654,-0.14471659,0.08853433,0.142999,0.1640639,0.10933625,-0.005982884,-0.12647118,0.023053018,0.018514859,-0.034652416,-0.0043837884,-0.03103628,0.024025958,-0.0062860744,0.113311276,-0.047028165,0.0931126,-0.004132503,0.14265582,-0.019769022,0.105251625,0.09313088,-0.055538565,0.19649874,-0.1294074,-0.0074974922
0.25312656,0.031541016,0.20108116,-0.0063702054,-0.21791486,-0.09825942,-0.13869604,0.18975207,-0.013017869,-0.078107566,-0.19908336,0.09515755,-0.164103,-0.20307642,0.23944506,0.13079357,-0.1773812,-0.30414408,-0.1395078,0.08728612,-0.05169062,0.07396005,0.23358017,0.0054439683,0.2263634,-0.055950932,-0.03222778,-0.12731211,0.25085846,0.18851452,-0.1675791,0.14725304,-0.22525254,0.10658674,0.25487474,0.03444561,0.16176173,-0.17371811,-0.09878599,0.13108811,0.17572296,0.28358802,-0.07224674,-0.04994478,-0.24986327,-0.0015613748,0.19823,0.010001984,-0.067982055,0.18374538,0.011640325,-0.15926766,0.30927998,0.01467277,0.17831488,0.15774132,0.07924459,0.0033834977,0.1817425,-0.006934777,-0.20545177,0.1435498,-0.11576961,-0.19795828
0.16073841,0.13078588,0.21328324,0.0013891367,-0.26174366,-0.1320135,-0.15414602,0.20653556,-0.037722863,-0.19233142,-0.22990566,0.0971585,-0.07541103,-0.21170075,0.206574,0.15388802,-0.12703077,-0.22825745,-0.15632296,-0.047075883,0.025268203,0.09751422,0.29525074,0.025184933,0.25562134,-0.009694048,-0.033519115,-0.11119101,0.22020358,0.17959051,-0.17281924,0.2557666,-0.29568517,0.028995419,0.1957608,0.06871541,0.11919669,-0.18303663,-0.06209664,0.13353424,0.13245542,0.29546896,-0.14377418,-0.08298975,-0.22092353,-0.15359241,0.23970018,-0.02809376,-0.059766673,0.17793693,0.08851258,-0.16840422,0.36310816,0.11831239,0.20261885,0.2377646,0.08706253,-0.096543826,0.20000635,0.028261298,-0.19986269,0.14092438,-0.06252414,-0.23600687
0.13358954,0.12385336,0.098862596,-0.011697475,-0.08328654,0.09515314,-0.05172354,0.09216253,0.018881908,0.04626536,-0.09740371,0.14178011,-0.090699434,-0.046741303,0.02224755,0.08044234,-0.22502182,-0.10716621,-0.078983754,0.025562422,0.05087108,0.10437742,0.073744245,-0.10581067,0.10344055,0.07669613,-0.038503774,-0.0297012,0.024175905,0.051122777,-0.10469451,0.04793678,-0.09296978,0.13846952,0.039359625,-0.039277498,0.12896936,-0.081688866,-0.106524214,0.11990071,0.25034055,0.122036524,0.076851,0.1100832,-0.09247161,-0.03958692,0.043101408,-0.059924148,-0.064497724,-0.09959388,-0.0072837225,0.002384698,0.17761846,0.020495286,0.0708031,0.018434253,0.050528098,-0.08810105,0.0650523,0.033227455,-0.04350755,0.15133134,-0.026072871,-0.0917763
0.21575457,0.14283527,0.18307458,-0.0050570588,-0.2062483,-0.14040336,-0.108553626,0.16064471,-0.05376002,-0.1474751,-0.23082936,0.06318113,-0.07398502,-0.21596178,0.19057389,0.18134658,-0.09847871,-0.28388497,-0.16792484,-0.05477917,0.004837297,0.12788801,0.29984486,0.08547095,0.22314535,-0.0080555165,-0.0071387584,-0.13527465,0.2522381,0.17138071,-0.24632065,0.23110536,-0.29540464,0.026859587,0.2832821,0.06070164,0.18379378,-0.22324067,-0.0498819,0.14081588,0.102035254,0.27981457,-0.15410814,-0.041230626,-0.25485015,-0.13203564,0.21316525,-0.027971203,0.011151853,0.18212652,0.085907675,-0.23299544,0.33191267,0.17788744,0.22787525,0.24691272,0.08823396,-0.08933674,0.19548716,0.017486705,-0.1936968,0.13093166,0.016985232,-0.22499734
0.10892634,0.13996547,-0.041252516,-0.107178435,-0.1213288,0.047137182,-0.05123682,0.035020314,-0.068627834,0.008748998,-0.07504126,0.027916437,-0.14432281,-0.05804146,-0.01835084,0.044897694,-0.24118684,-0.0013990654,-0.03140267,0.050502013,-0.01670078,-0.025617784,0.0059736283,-0.14202282,0.034135316,-0.021254795,-0.13380685,-0.0654563,0.045339085,0.14982519,0.013999666,-0.09969716,-0.015101456,-0.0028796552,0.10343871,-0.15117808,0.016513,0.039641656,-0.09035892,0.16512503,0.15881608,0.0019794013,0.14182888,-0.0012143869,-0.07517909,0.025174543,0.045966826,0.103750676,-0.17897996,-0.15772809,0.103310525,0.10518515,-0.025713881,-0.011745649,-0.06004481,-0.06977186,0.0132098235,-0.06357462,0.0887284,-0.067680895,0.028953385,0.16722085,-0.054580435,0.015682576
-0.0047324314,-0.13992195,0.0011500374,0.06167565,0.10489705,0.16366182,0.06557457,-0.01111404,-0.08111194,-0.05201735,-0.060769312,0.096886694,0.0155640105,-0.09322185,-0.20409454,0.015899647,-0.07367926,-0.0052028345,0.008895418,-0.04766176,0.09818705,0.07298508,-0.17035955,0.06236998,-0.08349224,-0.04455475,-0.07392569,-0.08104132,-0.024454344,0.067180455,-0.056470837,0.12721077,-0.06578822,0.12720874,-0.056843497,0.02868342,-0.021020634,-0.051242974,-0.05224311,0.0014087608,0.16052063,0.05707717,-0.028523568,-0.011892983,0.06979634,0.037362564,-0.08994683,-0.053717006,-0.00067772996,0.096898064,0.06910042,-0.109501354,-0.039179772,-0.152494,0.0007402719,0.086102724,0.06104294,0.06554597,-0.033916898,0.0976609,-0.044897612,0.08678403,0.065451,0.030123439
-0.0205691,0.057307042,-0.07273387,-0.010089851,0.016729778,-0.002595805,-0.12503211,-0.023133995,0.0011655078,0.06703375,-0.035153206,0.06520435,-0.19620663,0.14727563,-0.060216736,0.0618852,-0.13962302,-0.035500538,-0.07953464,-0.0063327956,-0.023576858,-0.098423,-0.23051737,-0.0042196694,0.06655263,0.07669328,0.07849638,0.042087477,0.031901058,0.027370082,0.05778893,-0.09325268,-0.05066869,-0.014588317,0.03952242,-0.02372024,0.02559927,0.122855276,-0.09953454,-0.030379435,0.07280183,-0.058639005,0.13734178,-0.028854445,0.02189814,-0.08000544,-0.0151707735,-0.031422645,-0.008835467,-0.13257818,0.02923074,0.19492729,0.112092294,-0.12856625,-0.10392585,-0.12040123,0.008758367,-0.13147059,-0.04844455,-0.034465842,0.0059635197,-0.010585852,0.044655994,0.013018045
0.1700626,0.22282763,0.17148088,0.05780331,-0.02793786,0.029104538,-0.2372456,0.04639005,-0.08332262,-0.100142576,-0.08975219,0.14483315,-0.28902248,0.010862033,-0.008618259,0.19792871,-0.11591595,-0.11759651,-0.1629724,0.08556039,-0.04208725,0.019094508,-0.06389051,-0.029518746,0.10507968,0.10592407,0.07311036,-0.05454023,-0.027523754,0.045623865,0.0004999434,0.13129194,-0.005737829,0.05008025,0.06927123,-0.10294638,0.27945706,0.041832883,-0.062780745,0.03840296,0.18004592,0.15578406,0.11158408,-0.20826307,-0.18508637,-0.011388524,0.063437484,-0.04169607,0.05457774,0.20268784,-0.10643082,-0.04824442,0.1677176,-0.027878325,0.16863994,0.109677054,0.09156568,0.08333543,0.040355023,-0.0475293,-0.110777415,0.16087487,-0.03012477,0.013598581
0.044068813,0.06417888,0.11247787,0.020677276,-0.1624002,0.04120387,0.020208683,0.070002444,0.21254992,-0.077377476,-0.09397838,-0.06330789,-0.034196455,-0.0019217212,0.13619338,0.16588207,-0.10397437,-0.21342355,-0.047953118,0.012762033,-0.07283056,0.08410789,0.11255952,-0.049738698,0.0762407,-0.085674405,-0.00025074068,-0.017860109,0.038523532,-0.08816192,-0.11174814,0.0073768087,-0.17399068,0.04774069,0.10495187,0.1769391,0.019774463,-0.06743409,-0.14389913,0.058805503,0.022602635,0.051542446,-0.07959641,-0.06977952,-0.09952525,0.112358615,0.10047733,-0.14881021,0.07440918,0.0139443055,-0.09909936,-0.07010155,0.19498236,0.122698545,-0.0014652747,0.055306315,0.17579488,-0.046275012,0.07418165,0.090783745,-0.09369726,0.012749231,0.03953526,-0.078674175
0.10709139,-0.00012485418,0.24148284,0.05826929,-0.29327092,-0.045844734,0.1524113,0.16645508,0.23050427,-0.114988945,-0.25746533,-0.055851318,-0.04964898,-0.09507975,0.23265404,0.21630089,-0.06810802,-0.19044496,-0.09481009,0.024543447,-0.103559494,0.15243104,0.24490198,-0.14205383,0.20146741,-0.15137592,-0.006862739,0.011124391,0.26747265,-0.094595745,-0.12680113,0.13152507,-0.21084012,0.08339005,0.28782395,0.06753272,0.09100732,-0.19709012,-0.1804593,0.20173204,-0.023714034,0.14119041,-0.14270271,-0.16071391,-0.1079251,0.1286689,0.19669533,-0.10506147,0.043616973,0.10856392,-0.05939253,-0.20816357,0.28791174,0.14450265,0.12435858,0.21296334,0.09429372,0.14030454,0.13877113,-0.057644606,-0.21818665,0.10099403,0.02779773,-0.25187656
0.13858497,0.1939449,0.253426,0.036505412,-0.2945269,-0.06478667,0.19657677,0.2675953,0.093648784,-0.062324263,-0.20466731,-0.025904499,-0.16158432,-0.06333425,0.21942756,0.2609862,0.00950002,-0.039860617,0.074497476,0.16554542,0.023248611,0.03336416,0.15274718,-0.06523646,0.19871663,0.056770366,-0.040099178,-0.14848821,0.19059229,0.050576605,-0.015587541,0.11822714,-0.08875764,0.06499428,0.018945755,0.07118222,0.16490667,-0.15242186,-0.027967107,0.19500723,0.24003576,0.23205604,0.041391373,-0.18057455,-0.20440026,0.12315725,0.111743666,-0.13645156,-0.023377018,0.13900997,-0.123027176,-0.18889943,0.25051868,0.07099509,0.26486936,0.15929097,0.093122095,0.035331853,0.11610077,0.013270734,-0.25055194,0.18196155,-0.1379578,-0.29631934
0.2445575,0.07969457,0.1236538,0.030999979,-0.17607878,0.073583044,0.17703645,0.18346786,0.065784134,-0.20431823,-0.13358268,-0.022621382,-0.15091999,-0.11852697,0.24549337,0.18732916,0.048338816,-0.19472206,0.0045401664,0.13486,-0.12506285,0.05145217,0.2705357,-0.19067614,0.29555783,-0.05075773,-0.19066323,-0.11402212,0.29681078,0.09583999,0.035075475,-0.014035358,-0.2118031,0.19242758,0.16729988,-0.28025007,0.21977842,-0.1413296,-0.15973312,0.1449264,0.19056964,0.2952413,0.03123113,-0.057611134,-0.1910476,0.08555244,0.21003808,0.072488226,0.07419417,0.115342654,-0.17450246,0.0057729706,0.23984893,0.0033711374,0.17253724,0.09932305,0.10775288,0.1394481,0.13567798,-0.10978323,-0.24053696,-0.072746575,-0.21497156,-0.31784585
0.04669525,-0.0006487698,-0.059774324,-0.075141326,-0.07249433,-0.029883863,0.007268819,0.03533054,0.011120546,0.08887994,-0.093188085,0.26374692,-0.055876862,0.015251645,0.12727606,0.07965206,-0.22788006,-0.23073466,0.06537384,-0.06794709,0.049447708,0.048541937,0.029254662,-0.030842362,0.15875524,0.04277667,0.08101123,0.030060241,-0.012316389,0.056029808,-0.25399593,-0.06582236,-0.11245336,0.08020116,0.17179112,-0.06541738,0.025030907,-0.13049541,-0.2176067,0.08917851,0.23759064,-0.02584785,-0.0056660585,-0.0049761464,-0.06185373,0.014254272,0.030252736,0.09082478,-0.21971066,-0.05738221,-0.040289626,0.062473927,0.19258475,-0.036411725,-0.0914151,0.007971728,0.008136081,-0.096848466,0.15397741,0.28316024,-0.017709637,0.08427648,-0.051537197,-0.0020573556
-0.11983802,-0.18738544,-0.22468512,-0.18805407,-0.012542661,0.025376394,-0.09015438,-0.08280348,0.04228991,0.16726846,-0.087056406,-0.023804966,0.07464406,0.06794028,0.0122283995,-0.076530054,-0.056066237,-0.23024489,-0.06160392,0.07304922,0.038089395,0.1441467,0.02581287,0.07335116,-0.015113784,-0.034870654,0.0075146277,0.13951176,0.09704894,-0.117993884,-0.0006273496,-0.10736874,0.010665823,-0.059250865,-0.004510759,-0.08147285,-0.19273117,-0.066108435,-0.12731647,-0.026388517,0.018297372,0.046121154,0.042414982,-0.021100234,0.0440529,0.09636711,0.031472236,0.020118555,-0.016677191,-0.18747869,0.07387194,0.03938231,0.15298998,-0.07509918,-0.16095193,-0.02299979,-0.033838913,-0.07209521,0.15077065,-0.004503562,0.012291583,0.026644232,0.07910709,0.1064438
0.056491576,0.0040957285,-0.038135536,-0.13811716,-0.10554101,0.063142605,-0.12087566,0.02204207,-0.02549634,0.12129759,-0.036935743,0.19872579,-0.04171834,0.02117743,0.11126624,-0.023090923,-0.25023332,-0.14632417,-0.01692332,0.062272936,0.051940672,-0.024868274,0.05606138,-0.05271491,0.16002445,0.057439514,-0.016571378,0.115665674,0.03764118,0.014747717,-0.14026244,-0.09798249,-0.07187606,0.03539573,0.08726242,-0.17671664,0.039625254,-0.050052773,-0.30977264,0.034538366,0.18927816,0.014533035,-0.0075022173,0.08655355,-0.035888534,0.060617987,0.07907725,0.07272279,-0.08324221,-0.1836943,0.091327004,0.06388506,0.20164427,-0.08005194,-0.052904066,0.012987262,0.017346408,-0.07878136,0.14932556,0.1032367,-0.07499214,0.097829334,-0.05551717,0.037390687
-0.065311484,0.063317835,-0.14653336,-0.007891036,-0.07140614,0.033754263,-0.07615994,-0.051884428,0.08479429,0.09738832,-0.033115227,0.09763389,0.02255837,-0.018978326,-0.05043188,0.07289678,-0.20550017,-0.119513206,0.07194499,-0.082952015,0.07292382,0.013040814,-0.038136724,-0.11452445,0.053841617,0.10439713,0.0077946633,0.08957377,-0.06838928,0.04677617,-0.10449795,-0.12019775,-0.054406658,0.0049369005,0.15160412,-0.097277135,-0.014269981,-0.08273502,-0.21385266,0.03743933,0.16903278,-0.033176858,0.038941264,-0.015042498,0.024422586,0.036462206,-0.06691836,0.04280528,-0.16741009,-0.0722512,-0.0336299,0.0019348811,0.16599405,0.062237646,-0.07030075,-0.094656914,-0.025515702,-0.1002162,0.06472513,0.113787174,0.053343177,0.057187416,-0.035633843,0.078300215
-0.059834942,0.059076205,-0.12057759,-0.09703045,-0.05923032,-0.0013659226,-0.07579502,-0.025595514,0.044869192,0.06813258,-0.102974385,0.15250185,-0.03512328,-0.012584213,0.047361147,0.08220862,-0.20762375,-0.13603915,0.07407516,-0.052703463,0.06578708,0.007260646,0.027124448,-0.121444285,0.08456572,0.0013031006,0.11682981,0.08954129,0.0021197656,0.004224967,-0.1252423,-0.12305695,-0.07064293,0.045350745,0.08938365,-0.094285384,0.050860554,-0.0974377,-0.21801297,0.027437482,0.14683205,0.015038656,-0.0075461823,0.07072096,0.0082252165,0.01887257,0.029739603,-0.010091663,-0.20978083,-0.10209906,0.021100445,0.04539865,0.19385475,0.01590847,-0.14120632,-0.025818571,0.056305796,-0.13913459,0.052618526,0.19835897,-0.0032948025,0.05705532,-0.09947798,0.010951238
0.11837883,-0.17018959,-0.041869804,-0.04827651,-0.080248624,0.0012571863,0.008335937,0.15094993,-0.006837793,0.043336283,-0.094813205,0.20127974,-0.025892382,-0.07892412,-0.029771116,0.05929614,-0.21837898,-0.19795291,0.0011433006,0.00046942866,0.011434149,-0.00796219,0.0013671787,-0.09383135,0.26058266,-0.07400937,0.022144394,-0.03269129,0.10878719,-0.050679445,-0.18575086,-0.061185125,-0.0716038,0.11778136,0.011266808,-0.16313344,0.06259743,-0.10657303,-0.2427589,0.091872014,0.123554975,0.06863277,0.01300095,-0.042647656,-0.18663974,0.082917646,0.08098587,-0.0064298776,-0.14178126,0.0068559013,0.087980494,0.06683433,0.19035777,0.030830923,-0.047595747,-0.06843258,0.062231615,0.006820265,0.18635973,0.07662613,-0.12573075,0.085304216,-0.19287549,-0.009571193
0.07748197,0.017250028,-0.07026397,-0.18093532,-0.03209627,-0.08375255,-0.1555393,0.059662946,0.030183854,0.029634027,-0.026885519,0.28667778,-0.012440277,0.019812541,0.20893423,0.064988844,-0.25235865,-0.24012466,0.08213081,0.048108187,0.044002168,0.054822005,0.038311046,-0.17560522,0.25396046,-0.0024210394,0.17135116,0.12967493,0.016498532,-0.018609373,-0.28126526,-0.1377932,-0.15446115,0.12346653,0.1859525,-0.17099853,0.02029803,-0.12777713,-0.2534492,0.06562747,0.23652135,0.16386202,-0.11233199,0.056756478,-0.14496785,0.14055131,0.095865555,0.082746424,-0.2252506,-0.041837953,-0.058327354,0.065867566,0.18989888,-0.020250376,-0.02129506,-0.021027366,-0.057560746,-0.17187032,0.17473131,0.21262494,-0.12680313,0.18036272,-0.010509929,-0.12398942
